"","unenriched1","unenriched2","unenriched3","vk1","vk2","vk3"
"59650111",7.27451332014454,5.17194253318599,4.79115049131662,3.52462080733686,0,0
"59653821",11.242429676587,7.75791379977899,10.2667510528213,0,0,0
"59654877",7.27451332014454,5.17194253318599,4.79115049131662,3.52462080733686,0,0
"59658213",54.8895095974543,47.8404684319704,53.3871054746709,18.5042592385185,22.0563966449215,18.0372716306468
"59659411",0.661319392740413,0.646492816648249,2.05335021056427,8.81155201834215,0,0
"59659494",9.91979089110619,7.75791379977899,10.9512011230094,8.81155201834215,9.92537849021466,9.54914380446009
"59660821",12.5650684620678,10.9903778830202,10.2667510528213,7.93039681650794,0,0
"59662294",4.62923574918289,3.87895689988949,4.79115049131662,7.93039681650794,0,0
"59667691",49.598954455531,47.8404684319704,47.9115049131662,25.5535008531922,22.0563966449215,19.0982876089202
"59680381",17.1943042112507,13.5763491496132,13.0045513335737,25.5535008531922,44.1127932898429,29.7084473916536
"59703968",14.5490266402891,15.515827599558,10.2667510528213,14.0984832293474,13.2338379869529,7.4271118479134
"59715399",25.7914563168761,28.445683932523,28.0624528777116,18.5042592385185,6.61691899347644,7.4271118479134
"59718996",12.5650684620678,11.6368706996685,10.9512011230094,17.6231040366843,23.1592164771675,20.1593035871935
"59720961",2.64527757096165,0.646492816648249,0,6.16808641283951,9.92537849021466,15.9152396741001
"59722913",17.1943042112507,14.8693347829097,17.1112517547022,5.28693121100529,1.10281983224607,0
"59732024",8.59715210562537,5.17194253318599,3.42225035094045,5.28693121100529,0,0
"59740968",24.4688175313953,19.3947844994475,21.9024022460188,20.266569642187,20.9535768126754,11.6711757610068
"59756328",7.27451332014454,4.52544971653774,8.21340084225707,2.64346560550265,0,0
"59784078",5.95187453466372,7.11142098313074,4.10670042112853,10.5738624220106,5.51409916123037,1.06101597827334
"59784578",3.30659696370206,3.87895689988949,4.10670042112853,13.2173280275132,13.2338379869529,12.7321917392801
"59836165",62.1640229175988,61.4168175815837,62.2849563871161,14.9796384311817,24.2620363094136,21.2203195654669
"59837065",9.25847149836578,5.81843534983424,7.52895077206898,9.69270722017637,0,0
"59839617",2.64527757096165,5.17194253318599,2.73780028075236,8.81155201834215,0,0
"59854895",40.3404829571652,40.0825546321914,39.6981040709092,54.6316225137214,36.3930544641204,54.1118148919405
"59866761",0,0,0,0,0,0
"59881159",0,0,0,0,0,0
"59885854",24.4688175313953,30.3851623824677,29.4313530180878,0,0,0
"59897134",14.5490266402891,14.8693347829097,19.8490520354546,11.4550176238448,13.2338379869529,8.48812782618675
"59898683",4.62923574918289,5.81843534983424,5.47560056150471,0,0,0
"59901140",0,0,0,0,0,0
"59919098",15.2103460330295,13.5763491496132,11.6356511931975,4.40577600917108,3.30845949673822,0
"59921489",6.61319392740413,5.81843534983424,7.52895077206898,0,0,0
"59922994",7.93583271288495,8.40440661642724,8.21340084225707,7.04924161467372,0,0
"59929029",18.5169429967316,16.1623204162062,19.1646019652665,28.1969664586949,19.8507569804293,36.0745432612937
"59929575",8.59715210562537,13.5763491496132,10.2667510528213,45.8200704953792,22.0563966449215,37.135559239567
"59934172",20.5009011749528,19.3947844994475,20.5335021056427,14.0984832293474,9.92537849021466,5.30507989136672
"59939598",17.8556236039911,18.101798866151,21.2179521758308,0,12.1310181547068,0
"59943276",68.1158974522625,65.2957744814732,61.600506316928,37.8896736788713,58.4494511090419,45.6236870657538
"59945082",4.62923574918289,0,0,2.64346560550265,0,15.9152396741001
"59960131",48.2763156700501,45.2544971653774,50.6493051939186,12.336172825679,29.776135470644,21.2203195654669
"59968038",44.9697187063481,42.6685258987844,47.9115049131662,31.7215872660318,0,1.06101597827334
"59975840",13.2263878548083,14.2228419662615,18.4801518950784,21.1477248440212,29.776135470644,22.2813355437402
"59976282",9.25847149836578,9.05089943307549,9.58230098263325,5.28693121100529,9.92537849021466,11.6711757610068
"59978137",11.242429676587,13.5763491496132,14.3734514739499,14.0984832293474,12.1310181547068,11.6711757610068
"59979644",8.59715210562537,8.40440661642724,8.21340084225707,7.93039681650794,1.10281983224607,0
"59984282",23.1461787459145,23.9202342159852,25.3246525969593,21.1477248440212,20.9535768126754,19.0982876089202
"59990493",15.8716654257699,11.6368706996685,15.057901544138,14.9796384311817,4.41127932898429,12.7321917392801
"59991384",21.8235399604336,21.9807557660405,23.271302386395,21.1477248440212,20.9535768126754,29.7084473916536
"60001185",24.4688175313953,25.2132198492817,23.9557524565831,0,0,0
"60011161",15.8716654257699,14.2228419662615,20.5335021056427,21.1477248440212,28.6733156383979,24.4033675002869
"60030016",0,0,0,4.40577600917108,3.30845949673822,1.06101597827334
"60036217",11.242429676587,8.40440661642724,9.58230098263325,17.6231040366843,23.1592164771675,5.30507989136672
"60042154",4.62923574918289,5.17194253318599,4.10670042112853,9.69270722017637,8.82255865796859,6.36609586964006
"60044939",17.1943042112507,10.9903778830202,12.3201012633856,23.7911904495238,19.8507569804293,5.30507989136672
"60050820",10.5811102838466,10.9903778830202,10.2667510528213,5.28693121100529,0,0
"60051310",5.2905551419233,7.11142098313074,7.52895077206898,14.0984832293474,7.71973882572251,7.4271118479134
"60059709",19.178262389472,16.1623204162062,18.4801518950784,37.8896736788713,28.6733156383979,15.9152396741001
"60086013",8.59715210562537,8.40440661642724,8.89785091244516,0,0,0
"60133679",14.5490266402891,13.5763491496132,13.6890014037618,14.9796384311817,8.82255865796859,1.06101597827334
